UnitID,BloodGroupID,Quantity,ExpiryDate,LocationID,DonationID,Status
19058,1,337,2024-09-07,6,19058,Expired
19059,7,417,2023-07-11,5,19059,Expired
19060,6,331,2025-11-28,9,19060,Reserved
19061,3,493,2025-06-02,10,19061,Expired
19062,3,341,2024-11-21,8,19062,Available
19063,5,367,2023-08-16,7,19063,Reserved
19064,3,319,2023-08-14,3,19064,Expired
19065,6,481,2024-07-11,6,19065,Available
19066,4,342,2025-09-23,1,19066,Expired
19067,2,336,2024-01-19,7,19067,Expired
19068,4,330,2025-04-01,2,19068,Available
19069,3,342,2023-07-12,6,19069,Expired
19070,3,416,2025-06-24,4,19070,Reserved
19071,8,435,2023-12-16,8,19071,Available
19072,5,313,2024-01-11,7,19072,Expired
19073,3,363,2025-05-31,4,19073,Available
19074,4,435,2024-05-28,2,19074,Available
19075,8,469,2023-03-28,9,19075,Expired
19076,2,462,2023-05-22,4,19076,Expired
19077,5,300,2023-01-30,10,19077,Expired
19078,4,464,2024-08-02,1,19078,Available
19079,3,374,2025-02-17,8,19079,Reserved
19080,3,413,2023-01-17,6,19080,Expired
19081,6,392,2024-03-29,5,19081,Available
19082,1,460,2023-01-09,1,19082,Available
19083,7,457,2025-04-06,7,19083,Available
19084,3,318,2023-04-18,2,19084,Reserved
19085,4,429,2023-10-07,4,19085,Reserved
19086,6,491,2024-08-20,2,19086,Available
19087,1,308,2023-02-15,2,19087,Expired
19088,1,484,2025-05-06,10,19088,Reserved
19089,6,326,2023-12-21,4,19089,Available
19090,7,409,2024-08-11,7,19090,Available
19091,8,390,2025-08-05,7,19091,Available
19092,2,306,2024-07-08,4,19092,Expired
19093,5,413,2024-10-03,6,19093,Reserved
19094,7,314,2025-12-13,10,19094,Reserved
19095,8,341,2023-08-12,8,19095,Reserved
19096,8,370,2024-09-16,5,19096,Reserved
19097,7,365,2024-11-01,2,19097,Expired
19098,4,353,2025-04-06,5,19098,Expired
19099,3,439,2024-05-27,9,19099,Expired
19100,5,387,2023-11-14,3,19100,Available
19101,4,358,2024-06-19,7,19101,Reserved
19102,8,497,2025-12-19,6,19102,Expired
19103,8,410,2024-05-17,8,19103,Available
19104,4,430,2025-04-16,5,19104,Available
19105,5,365,2023-11-11,9,19105,Reserved
19106,6,406,2025-10-28,10,19106,Reserved
19107,8,494,2024-02-29,8,19107,Expired
19108,1,432,2023-01-17,7,19108,Available
19109,6,464,2024-10-01,6,19109,Reserved
19110,7,491,2025-09-27,10,19110,Reserved
19111,1,410,2025-11-07,3,19111,Reserved
19112,7,439,2025-09-18,7,19112,Expired
19113,8,364,2023-06-05,5,19113,Reserved
19114,8,366,2023-09-20,5,19114,Available
19115,1,397,2025-07-25,2,19115,Available
19116,5,443,2023-04-26,9,19116,Reserved
19117,8,366,2024-11-01,3,19117,Reserved
19118,1,368,2024-11-19,10,19118,Expired
19119,6,493,2023-12-20,10,19119,Reserved
19120,5,359,2024-10-03,10,19120,Reserved
19121,5,363,2024-10-30,4,19121,Expired
19122,8,417,2025-05-23,5,19122,Expired
19123,5,328,2023-10-05,8,19123,Available
19124,5,462,2025-10-12,10,19124,Expired
19125,6,304,2023-09-21,6,19125,Expired
19126,7,359,2024-03-06,4,19126,Available
19127,2,444,2025-12-29,10,19127,Available
19128,6,380,2023-12-30,4,19128,Reserved
19129,4,315,2023-04-15,7,19129,Expired
19130,7,494,2023-11-16,9,19130,Reserved
19131,6,361,2024-10-13,7,19131,Reserved
19132,2,463,2025-08-06,7,19132,Expired
19133,3,354,2024-12-06,2,19133,Reserved
19134,4,304,2025-08-20,7,19134,Expired
19135,6,365,2024-09-21,8,19135,Available
19136,5,488,2024-03-13,5,19136,Expired
19137,6,357,2023-03-28,1,19137,Reserved
19138,6,413,2024-01-17,10,19138,Expired
19139,8,409,2025-11-21,1,19139,Available
19140,7,414,2024-08-14,7,19140,Reserved
19141,3,487,2024-12-21,2,19141,Available
19142,6,421,2023-08-08,7,19142,Available
19143,2,302,2024-08-03,5,19143,Expired
19144,2,434,2025-10-06,7,19144,Available
19145,5,345,2025-10-16,10,19145,Expired
19146,6,388,2024-07-11,9,19146,Expired
19147,7,315,2024-08-06,7,19147,Reserved
19148,3,455,2025-02-12,10,19148,Expired
19149,3,438,2025-03-11,1,19149,Expired
19150,3,374,2024-03-26,5,19150,Available
19151,3,446,2024-05-20,5,19151,Available
19152,2,351,2024-08-13,1,19152,Expired
19153,2,438,2024-11-14,8,19153,Available
19154,6,463,2024-01-02,9,19154,Available
19155,1,416,2024-03-30,3,19155,Expired
19156,8,319,2025-10-28,10,19156,Available
19157,6,350,2025-11-08,2,19157,Reserved
19158,6,496,2024-10-03,2,19158,Reserved
19159,3,318,2023-01-19,2,19159,Expired
19160,1,456,2024-02-03,7,19160,Available
19161,6,455,2025-01-23,6,19161,Expired
19162,1,494,2024-11-27,7,19162,Expired
19163,1,346,2023-09-24,7,19163,Reserved
19164,4,314,2025-09-29,7,19164,Reserved
19165,4,467,2024-02-21,8,19165,Expired
19166,4,377,2023-07-29,9,19166,Expired
19167,3,460,2024-08-28,9,19167,Available
19168,4,372,2025-10-31,2,19168,Expired
19169,5,498,2023-02-12,8,19169,Expired
19170,7,400,2023-01-20,9,19170,Reserved
19171,4,357,2023-08-16,2,19171,Expired
19172,3,410,2023-06-05,1,19172,Available
19173,5,336,2024-04-28,4,19173,Expired
19174,6,366,2023-09-14,7,19174,Reserved
19175,3,458,2025-09-29,4,19175,Available
19176,7,379,2025-03-07,3,19176,Reserved
19177,7,312,2023-07-01,1,19177,Expired
19178,4,313,2023-12-13,7,19178,Available
19179,7,467,2023-01-09,8,19179,Reserved
19180,4,451,2025-09-15,4,19180,Reserved
19181,5,441,2025-06-08,8,19181,Reserved
19182,8,355,2024-02-11,6,19182,Reserved
19183,1,447,2024-08-30,1,19183,Available
19184,1,393,2024-09-08,3,19184,Reserved
19185,4,450,2024-12-11,9,19185,Available
19186,7,321,2023-12-30,8,19186,Expired
19187,6,338,2024-01-13,1,19187,Available
19188,6,494,2024-11-06,3,19188,Available
19189,2,389,2025-05-10,7,19189,Expired
19190,4,460,2023-11-23,6,19190,Expired
19191,6,381,2023-08-28,2,19191,Expired
19192,8,491,2023-04-03,2,19192,Available
19193,4,395,2023-05-31,3,19193,Expired
19194,2,442,2023-07-01,1,19194,Available
19195,1,301,2024-04-27,8,19195,Expired
19196,1,384,2024-09-14,2,19196,Reserved
19197,2,475,2023-06-28,5,19197,Expired
19198,3,426,2024-03-27,10,19198,Reserved
19199,4,377,2024-08-16,8,19199,Expired
19200,6,403,2025-01-01,7,19200,Reserved
19201,2,446,2025-05-31,9,19201,Available
19202,8,477,2025-02-11,7,19202,Expired
19203,1,479,2024-12-26,9,19203,Available
19204,1,322,2024-08-14,8,19204,Available
19205,5,319,2025-10-27,1,19205,Expired
19206,3,477,2023-06-24,6,19206,Expired
19207,5,301,2025-02-01,1,19207,Available
19208,3,453,2023-04-30,9,19208,Reserved
19209,2,303,2024-10-19,8,19209,Reserved
19210,2,381,2023-06-14,9,19210,Expired
19211,1,409,2025-05-16,2,19211,Available
19212,7,334,2024-09-25,5,19212,Expired
19213,7,302,2023-10-16,3,19213,Available
19214,3,347,2024-10-12,6,19214,Expired
19215,3,445,2023-12-06,2,19215,Available
19216,4,356,2024-12-07,10,19216,Available
19217,8,391,2025-10-19,2,19217,Reserved
19218,7,441,2023-08-16,6,19218,Expired
19219,6,345,2023-10-11,8,19219,Available
19220,7,324,2023-06-30,10,19220,Expired
19221,4,349,2023-08-02,5,19221,Available
19222,4,440,2024-06-24,9,19222,Available
19223,3,303,2024-02-08,1,19223,Available
19224,5,320,2024-11-02,10,19224,Expired
19225,6,491,2023-06-21,4,19225,Expired
19226,4,308,2025-06-05,5,19226,Expired
19227,4,387,2024-09-28,2,19227,Available
19228,7,333,2025-03-16,3,19228,Available
19229,5,336,2025-12-27,5,19229,Reserved
19230,5,384,2024-02-20,3,19230,Reserved
19231,7,474,2024-07-19,2,19231,Expired
19232,8,317,2023-11-16,8,19232,Expired
19233,7,309,2024-08-26,2,19233,Expired
19234,8,410,2025-09-18,4,19234,Expired
19235,8,440,2024-11-23,8,19235,Expired
19236,1,394,2024-03-02,6,19236,Available
19237,5,335,2025-07-24,9,19237,Available
19238,7,386,2024-10-01,10,19238,Expired
19239,8,305,2024-04-02,10,19239,Reserved
19240,2,326,2024-11-28,6,19240,Expired
19241,5,491,2024-09-30,7,19241,Available
19242,4,475,2023-07-21,10,19242,Expired
19243,5,333,2025-03-14,10,19243,Available
19244,3,417,2025-04-13,7,19244,Reserved
19245,3,355,2023-03-13,6,19245,Reserved
19246,1,330,2025-12-22,10,19246,Available
19247,4,482,2024-06-01,10,19247,Reserved
19248,5,330,2024-01-18,8,19248,Available
19249,1,313,2025-12-27,3,19249,Available
19250,3,333,2024-07-17,7,19250,Available
19251,2,443,2023-04-22,8,19251,Available
19252,5,355,2025-04-23,2,19252,Expired
19253,6,358,2025-10-17,3,19253,Reserved
19254,1,409,2025-11-12,5,19254,Available
19255,6,495,2025-04-13,10,19255,Available
19256,1,409,2023-12-01,10,19256,Reserved
19257,2,439,2025-09-29,10,19257,Available
19258,8,460,2025-03-05,4,19258,Reserved
19259,5,467,2025-04-16,9,19259,Reserved
19260,6,363,2025-03-06,10,19260,Reserved
19261,6,420,2023-01-31,1,19261,Available
19262,7,312,2025-12-25,4,19262,Expired
19263,7,463,2023-07-02,4,19263,Available
19264,8,324,2024-09-07,7,19264,Available
19265,8,500,2025-12-27,10,19265,Expired
19266,3,321,2024-11-14,3,19266,Expired
19267,3,455,2023-01-21,1,19267,Available
19268,1,491,2023-10-14,6,19268,Available
19269,8,465,2025-03-31,3,19269,Expired
19270,1,428,2025-11-24,3,19270,Expired
19271,8,364,2025-07-11,4,19271,Expired
19272,1,490,2025-04-30,3,19272,Reserved
19273,4,438,2023-01-18,6,19273,Reserved
19274,2,349,2024-11-21,1,19274,Reserved
19275,3,356,2024-02-17,7,19275,Available
19276,7,469,2024-05-06,1,19276,Reserved
19277,8,308,2023-05-16,5,19277,Expired
19278,1,360,2025-05-27,1,19278,Available
19279,2,335,2024-07-01,7,19279,Expired
19280,1,351,2025-07-02,1,19280,Expired
19281,5,409,2024-04-22,3,19281,Reserved
19282,3,405,2023-04-05,5,19282,Expired
19283,5,304,2025-10-12,4,19283,Available
19284,4,494,2025-09-22,1,19284,Available
19285,6,498,2023-04-09,2,19285,Reserved
19286,2,458,2023-12-17,7,19286,Reserved
19287,8,445,2023-01-08,6,19287,Reserved
19288,2,421,2024-03-31,4,19288,Reserved
19289,7,466,2025-06-16,8,19289,Reserved
19290,3,309,2023-05-08,10,19290,Expired
19291,8,376,2025-03-24,1,19291,Available
19292,4,489,2024-08-29,1,19292,Reserved
19293,7,373,2025-09-18,7,19293,Expired
19294,3,448,2023-09-21,2,19294,Expired
19295,7,303,2024-07-06,9,19295,Available
19296,3,402,2023-12-23,4,19296,Available
19297,5,406,2023-07-08,2,19297,Expired
19298,6,409,2024-08-20,2,19298,Available
19299,1,437,2025-12-28,5,19299,Available
19300,2,427,2025-08-17,2,19300,Reserved
19301,2,456,2024-01-09,8,19301,Available
19302,3,313,2023-03-04,6,19302,Expired
19303,5,413,2023-07-19,9,19303,Available
19304,1,411,2025-04-15,3,19304,Available
19305,2,368,2025-04-06,4,19305,Reserved
19306,1,326,2023-05-26,8,19306,Reserved
19307,2,412,2024-08-04,5,19307,Reserved
19308,4,341,2023-04-28,6,19308,Reserved
19309,5,463,2024-11-05,4,19309,Available
19310,4,418,2025-09-07,8,19310,Expired
19311,5,368,2023-04-16,10,19311,Reserved
19312,8,345,2025-11-19,7,19312,Available
19313,7,408,2023-09-09,9,19313,Expired
19314,4,425,2024-05-30,7,19314,Expired
19315,1,340,2025-01-03,10,19315,Expired
19316,1,438,2024-06-12,1,19316,Available
19317,6,367,2025-07-09,10,19317,Reserved
19318,7,320,2023-07-08,6,19318,Reserved
19319,6,457,2025-04-12,8,19319,Reserved
19320,7,500,2025-01-24,4,19320,Expired
19321,3,495,2023-12-05,5,19321,Available
19322,7,446,2024-07-03,5,19322,Available
19323,4,426,2024-09-18,5,19323,Available
19324,1,432,2024-04-26,5,19324,Available
19325,7,321,2023-04-04,2,19325,Expired
19326,1,432,2025-11-23,7,19326,Reserved
19327,8,467,2023-10-09,10,19327,Expired
19328,7,494,2025-11-28,5,19328,Available
19329,7,443,2024-09-27,6,19329,Expired
19330,4,439,2024-10-20,3,19330,Available
19331,1,370,2024-05-27,2,19331,Reserved
19332,4,416,2025-03-21,2,19332,Reserved
19333,4,478,2023-12-26,2,19333,Expired
19334,8,484,2024-05-04,8,19334,Available
19335,3,385,2025-08-05,6,19335,Available
19336,1,395,2024-10-31,2,19336,Available
19337,2,482,2025-12-16,5,19337,Expired
19338,3,351,2024-04-04,9,19338,Reserved
19339,4,308,2023-09-26,5,19339,Reserved
19340,5,451,2023-04-11,7,19340,Reserved
19341,7,395,2025-01-25,5,19341,Expired
19342,1,440,2024-04-11,4,19342,Reserved
19343,8,391,2024-08-31,9,19343,Reserved
19344,1,431,2023-06-20,10,19344,Reserved
19345,3,449,2025-03-30,9,19345,Expired
19346,4,433,2024-11-20,5,19346,Available
19347,5,478,2023-04-29,1,19347,Expired
19348,2,312,2023-12-19,7,19348,Available
19349,7,479,2024-07-11,4,19349,Available
19350,8,309,2025-03-14,9,19350,Reserved
19351,2,305,2025-07-05,6,19351,Available
19352,8,414,2025-02-17,1,19352,Available
19353,8,311,2023-08-30,5,19353,Expired
19354,5,376,2025-07-21,2,19354,Expired
19355,4,366,2025-04-26,9,19355,Expired
19356,4,341,2024-11-03,7,19356,Available
19357,5,425,2023-05-07,6,19357,Reserved
19358,3,368,2024-12-23,10,19358,Reserved
19359,8,423,2023-08-15,9,19359,Reserved
19360,2,377,2023-05-15,6,19360,Expired
19361,4,338,2023-12-22,9,19361,Expired
19362,5,302,2024-09-27,10,19362,Expired
19363,8,425,2025-09-24,9,19363,Expired
19364,5,360,2024-05-21,6,19364,Available
19365,7,332,2023-06-26,6,19365,Expired
19366,8,398,2025-02-14,5,19366,Expired
19367,5,337,2023-06-10,9,19367,Available
19368,7,499,2025-08-12,7,19368,Reserved
19369,2,359,2023-01-30,5,19369,Expired
19370,1,444,2025-08-29,10,19370,Expired
19371,7,448,2024-11-21,10,19371,Reserved
19372,7,341,2023-07-16,10,19372,Available
19373,5,448,2024-12-12,1,19373,Available
19374,7,444,2024-11-26,3,19374,Available
19375,8,384,2025-06-29,5,19375,Reserved
19376,8,444,2025-05-21,5,19376,Expired
19377,2,466,2024-01-26,2,19377,Reserved
19378,7,492,2024-02-12,1,19378,Expired
19379,1,427,2024-09-11,8,19379,Reserved
19380,4,445,2025-05-22,1,19380,Available
19381,7,478,2023-11-10,6,19381,Available
19382,8,448,2025-08-23,3,19382,Expired
19383,1,407,2024-07-02,1,19383,Available
19384,4,365,2025-02-06,8,19384,Available
19385,3,352,2024-11-12,5,19385,Available
19386,5,438,2024-11-19,5,19386,Reserved
19387,6,355,2023-06-08,7,19387,Reserved
19388,2,331,2024-09-14,7,19388,Available
19389,3,325,2023-03-24,2,19389,Available
19390,1,450,2023-10-14,1,19390,Available
19391,3,397,2024-10-31,9,19391,Available
19392,8,466,2024-05-27,7,19392,Available
19393,4,314,2025-06-16,4,19393,Expired
19394,7,374,2023-10-15,6,19394,Expired
19395,6,357,2024-11-22,6,19395,Reserved
19396,2,392,2024-01-16,7,19396,Expired
19397,7,427,2023-07-26,9,19397,Available
19398,8,457,2023-08-11,8,19398,Reserved
19399,1,389,2025-10-08,9,19399,Expired
19400,6,391,2024-07-02,10,19400,Available
19401,2,396,2023-06-07,7,19401,Available
19402,1,429,2023-02-04,6,19402,Available
19403,7,446,2023-02-04,8,19403,Available
19404,2,406,2024-11-25,5,19404,Available
19405,8,491,2025-02-17,10,19405,Available
19406,2,365,2024-11-03,5,19406,Reserved
19407,8,485,2025-06-06,6,19407,Available
19408,3,448,2023-07-16,8,19408,Available
19409,5,478,2023-12-22,7,19409,Reserved
19410,1,450,2025-11-12,2,19410,Available
19411,5,399,2024-11-03,3,19411,Expired
19412,2,465,2025-05-21,3,19412,Available
19413,3,412,2023-03-28,7,19413,Available
19414,5,353,2025-11-05,5,19414,Reserved
19415,2,436,2025-01-04,8,19415,Expired
19416,1,492,2023-08-22,10,19416,Reserved
19417,5,334,2023-02-21,7,19417,Expired
19418,7,480,2024-09-15,6,19418,Available
19419,2,324,2025-07-09,7,19419,Reserved
19420,1,330,2025-01-30,2,19420,Reserved
19421,3,317,2023-04-30,4,19421,Reserved
19422,6,321,2023-05-18,10,19422,Available
19423,1,337,2023-01-03,4,19423,Reserved
19424,8,382,2025-08-01,7,19424,Reserved
19425,7,326,2023-12-23,1,19425,Available
19426,2,457,2024-11-09,9,19426,Available
19427,4,346,2023-07-10,3,19427,Reserved
19428,5,481,2024-07-09,10,19428,Expired
19429,6,473,2023-12-12,9,19429,Reserved
19430,5,444,2024-01-18,6,19430,Available
19431,8,467,2023-11-11,5,19431,Available
19432,1,305,2024-03-18,2,19432,Reserved
19433,7,310,2024-07-15,10,19433,Available
19434,6,307,2025-07-07,2,19434,Expired
19435,8,454,2025-07-14,3,19435,Reserved
19436,8,377,2025-07-14,1,19436,Expired
19437,4,396,2024-02-01,8,19437,Expired
19438,2,493,2023-11-20,2,19438,Expired
19439,2,462,2023-04-25,8,19439,Reserved
19440,8,349,2025-04-19,4,19440,Expired
19441,1,357,2025-02-24,9,19441,Available
19442,6,309,2023-07-17,6,19442,Expired
19443,5,332,2024-03-03,3,19443,Expired
19444,6,488,2025-07-09,3,19444,Reserved
19445,1,435,2025-12-01,7,19445,Reserved
19446,4,428,2025-09-07,7,19446,Available
19447,3,338,2024-09-20,10,19447,Available
19448,1,413,2023-01-12,2,19448,Available
19449,7,377,2025-11-25,9,19449,Reserved
19450,4,382,2023-10-12,10,19450,Expired
19451,1,481,2024-02-04,3,19451,Available
19452,5,336,2025-01-17,1,19452,Reserved
19453,6,381,2023-06-16,6,19453,Reserved
19454,2,421,2025-08-11,2,19454,Expired
19455,4,345,2023-08-13,8,19455,Available
19456,1,406,2024-09-26,1,19456,Available
19457,8,365,2023-11-08,8,19457,Reserved
19458,1,465,2025-08-16,5,19458,Available
19459,7,380,2023-04-28,4,19459,Available
19460,3,355,2024-05-04,3,19460,Available
19461,8,383,2024-02-29,9,19461,Reserved
19462,8,335,2025-11-13,3,19462,Reserved
19463,7,465,2025-05-29,6,19463,Available
19464,7,357,2025-09-01,6,19464,Expired
19465,6,308,2025-04-09,9,19465,Reserved
19466,4,391,2024-08-26,3,19466,Reserved
19467,7,363,2025-02-11,9,19467,Expired
19468,6,488,2025-09-21,9,19468,Reserved
19469,6,310,2024-08-17,3,19469,Available
19470,4,314,2024-04-02,8,19470,Expired
19471,1,373,2024-04-07,10,19471,Available
19472,2,484,2025-02-02,7,19472,Expired
19473,7,349,2024-10-04,10,19473,Reserved
19474,4,426,2025-05-12,6,19474,Expired
19475,5,499,2025-12-04,6,19475,Available
19476,8,377,2025-07-26,4,19476,Expired
19477,2,381,2024-04-12,6,19477,Reserved
19478,6,393,2025-01-14,6,19478,Reserved
19479,6,498,2024-02-14,1,19479,Available
19480,4,413,2023-08-03,8,19480,Available
19481,5,424,2024-02-06,1,19481,Expired
19482,1,448,2024-05-28,2,19482,Available
19483,8,431,2024-02-23,7,19483,Reserved
19484,7,376,2024-03-02,5,19484,Available
19485,4,437,2024-11-17,7,19485,Expired
19486,2,494,2025-01-30,1,19486,Expired
19487,3,426,2025-05-21,1,19487,Reserved
19488,8,395,2025-05-23,4,19488,Reserved
19489,4,397,2025-06-10,5,19489,Expired
19490,6,479,2025-03-07,6,19490,Reserved
19491,2,397,2024-02-13,7,19491,Expired
19492,2,360,2025-03-28,10,19492,Available
19493,4,377,2025-06-01,5,19493,Available
19494,3,319,2025-03-15,2,19494,Reserved
19495,3,362,2023-07-23,1,19495,Available
19496,6,478,2023-05-08,4,19496,Reserved
19497,4,464,2023-01-21,7,19497,Available
19498,2,499,2023-11-05,6,19498,Available
19499,2,305,2025-07-05,2,19499,Expired
19500,3,360,2024-04-03,7,19500,Reserved
19501,2,312,2025-11-02,8,19501,Expired
19502,3,330,2024-06-05,2,19502,Expired
19503,4,394,2024-03-29,10,19503,Expired
19504,3,336,2024-11-11,1,19504,Available
19505,5,310,2024-08-06,10,19505,Available
19506,7,331,2023-08-31,10,19506,Available
19507,6,307,2023-10-17,9,19507,Expired
19508,6,325,2025-09-15,4,19508,Available
19509,5,355,2023-05-03,6,19509,Expired
19510,3,447,2024-07-23,6,19510,Expired
19511,5,471,2025-04-25,6,19511,Expired
19512,1,356,2025-11-24,10,19512,Available
19513,4,442,2025-03-22,3,19513,Reserved
19514,8,426,2024-12-30,10,19514,Available
19515,8,460,2025-01-21,2,19515,Expired
19516,6,324,2024-12-30,8,19516,Expired
19517,1,378,2025-10-24,3,19517,Reserved
19518,8,483,2025-03-05,2,19518,Available
19519,4,309,2023-01-12,5,19519,Available
19520,2,487,2024-05-21,8,19520,Available
19521,4,394,2024-01-27,3,19521,Available
19522,1,499,2025-04-10,3,19522,Expired
19523,3,405,2023-07-09,10,19523,Reserved
19524,4,497,2023-09-27,6,19524,Reserved
19525,2,318,2025-12-20,6,19525,Available
19526,6,369,2023-11-19,5,19526,Available
19527,5,438,2023-06-15,1,19527,Reserved
19528,3,327,2025-05-25,6,19528,Available
19529,4,335,2025-01-04,6,19529,Reserved
19530,7,458,2023-12-12,1,19530,Expired
19531,5,478,2025-07-23,9,19531,Reserved
19532,1,308,2023-10-17,4,19532,Reserved
19533,1,348,2024-05-25,6,19533,Available
19534,5,401,2024-12-07,8,19534,Reserved
19535,6,331,2023-08-22,6,19535,Reserved
19536,5,348,2023-09-12,4,19536,Available
19537,5,366,2025-10-09,6,19537,Reserved
19538,3,427,2024-12-08,8,19538,Expired
19539,7,305,2023-08-27,3,19539,Expired
19540,2,395,2024-02-05,10,19540,Available
19541,3,442,2025-02-10,7,19541,Available
19542,7,330,2025-10-14,5,19542,Expired
19543,5,343,2024-10-13,10,19543,Available
19544,2,351,2025-10-25,2,19544,Reserved
19545,8,446,2024-03-09,4,19545,Available
19546,6,325,2025-04-08,8,19546,Available
19547,8,498,2024-12-27,1,19547,Reserved
19548,4,457,2024-10-07,2,19548,Available
19549,4,323,2024-06-24,3,19549,Available
19550,4,441,2024-03-01,4,19550,Expired
19551,4,492,2023-02-06,8,19551,Reserved
19552,5,487,2025-01-15,8,19552,Available
19553,2,491,2023-12-30,6,19553,Reserved
19554,1,465,2025-07-11,6,19554,Available
19555,8,427,2025-11-06,7,19555,Available
19556,4,464,2023-08-08,5,19556,Available
19557,5,356,2023-06-06,1,19557,Reserved
19558,1,397,2023-12-05,5,19558,Reserved
19559,2,329,2023-10-11,4,19559,Expired
19560,1,431,2023-08-17,4,19560,Available
19561,7,378,2025-12-20,1,19561,Expired
19562,6,466,2024-10-26,3,19562,Reserved
19563,1,315,2023-07-04,10,19563,Expired
19564,3,489,2024-01-28,9,19564,Available
19565,7,348,2024-02-25,8,19565,Expired
19566,5,363,2024-09-28,2,19566,Expired
19567,7,375,2023-09-11,2,19567,Reserved
19568,1,385,2024-08-20,6,19568,Reserved
19569,4,389,2024-03-08,9,19569,Expired
19570,5,345,2025-09-03,9,19570,Reserved
19571,7,434,2023-02-07,1,19571,Reserved
19572,8,314,2025-12-14,4,19572,Available
19573,2,417,2025-04-26,7,19573,Reserved
19574,2,377,2023-10-26,4,19574,Expired
19575,8,411,2024-04-15,8,19575,Expired
19576,2,496,2024-08-20,8,19576,Expired
19577,4,420,2023-09-22,4,19577,Expired
19578,2,416,2024-12-02,10,19578,Expired
19579,7,449,2023-03-14,6,19579,Expired
19580,2,488,2025-04-02,2,19580,Reserved
19581,4,458,2025-05-30,4,19581,Expired
19582,2,498,2023-07-03,7,19582,Expired
19583,2,449,2025-02-28,9,19583,Available
19584,7,444,2025-11-24,8,19584,Expired
19585,1,320,2023-02-15,9,19585,Expired
19586,7,340,2024-01-15,4,19586,Available
19587,5,367,2023-02-03,5,19587,Available
19588,6,499,2023-02-05,10,19588,Reserved
19589,5,481,2025-05-29,10,19589,Expired
19590,7,439,2024-02-18,4,19590,Expired
19591,7,356,2025-05-07,6,19591,Expired
19592,7,405,2024-01-03,1,19592,Expired
19593,5,495,2024-02-08,2,19593,Available
19594,1,425,2024-10-23,2,19594,Expired
19595,3,354,2025-08-09,7,19595,Expired
19596,4,418,2023-02-18,1,19596,Reserved
19597,3,392,2025-12-18,7,19597,Expired
19598,5,371,2023-06-03,6,19598,Expired
19599,6,388,2023-12-29,7,19599,Reserved
19600,5,307,2025-01-26,10,19600,Available
19601,4,304,2025-06-25,7,19601,Available
19602,8,465,2024-01-17,2,19602,Reserved
19603,4,492,2025-07-13,1,19603,Expired
19604,4,448,2025-07-26,1,19604,Available
19605,6,359,2025-06-14,2,19605,Expired
19606,4,316,2023-03-10,3,19606,Reserved
19607,7,500,2024-03-30,3,19607,Expired
19608,6,452,2023-10-08,3,19608,Available
19609,3,385,2025-11-12,10,19609,Available
19610,5,371,2023-11-11,10,19610,Reserved
19611,5,310,2023-11-01,9,19611,Available
19612,1,397,2025-07-11,2,19612,Expired
19613,8,450,2023-01-12,4,19613,Reserved
19614,4,402,2025-05-19,1,19614,Available
19615,8,441,2025-02-14,10,19615,Available
19616,7,351,2025-08-05,1,19616,Expired
19617,8,312,2024-10-10,4,19617,Reserved
19618,2,446,2023-08-06,9,19618,Reserved
19619,6,400,2024-05-07,5,19619,Reserved
19620,8,438,2025-12-31,7,19620,Reserved
19621,5,311,2023-05-16,3,19621,Expired
19622,5,353,2025-12-21,7,19622,Expired
19623,1,469,2024-06-02,5,19623,Reserved
19624,7,327,2024-01-28,10,19624,Available
19625,6,316,2023-04-25,7,19625,Expired
19626,1,440,2024-02-27,3,19626,Reserved
19627,7,338,2025-03-16,10,19627,Expired
19628,8,373,2023-10-24,3,19628,Available
19629,4,331,2024-11-05,3,19629,Expired
19630,2,468,2023-09-16,10,19630,Expired
19631,3,320,2024-12-19,1,19631,Reserved
19632,8,372,2023-10-05,5,19632,Reserved
19633,6,356,2025-01-11,3,19633,Expired
19634,8,322,2025-03-15,5,19634,Expired
19635,8,311,2023-09-03,10,19635,Expired
19636,8,444,2024-02-18,4,19636,Expired
19637,3,407,2023-01-06,4,19637,Expired
19638,5,476,2024-03-10,9,19638,Expired
19639,4,318,2025-07-28,7,19639,Expired
19640,3,459,2025-01-18,2,19640,Expired
19641,2,368,2023-03-17,3,19641,Reserved
19642,6,376,2024-09-21,4,19642,Reserved
19643,3,374,2023-02-13,5,19643,Available
19644,7,357,2024-07-25,10,19644,Reserved
19645,1,495,2023-05-03,5,19645,Reserved
19646,6,451,2023-07-27,4,19646,Expired
19647,2,497,2024-06-08,4,19647,Reserved
19648,2,427,2025-06-15,3,19648,Expired
19649,5,322,2024-08-01,9,19649,Reserved
19650,6,351,2024-05-20,7,19650,Reserved
19651,4,348,2024-07-17,3,19651,Reserved
19652,3,409,2025-04-08,5,19652,Reserved
19653,4,494,2025-08-22,7,19653,Available
19654,3,484,2023-07-21,3,19654,Expired
19655,6,444,2025-09-09,1,19655,Reserved
19656,7,316,2023-04-08,8,19656,Expired
19657,1,303,2023-11-14,4,19657,Expired
19658,2,333,2025-08-09,10,19658,Available
19659,3,455,2025-04-06,9,19659,Expired
19660,7,359,2025-03-10,7,19660,Expired
19661,1,306,2024-02-27,9,19661,Available
19662,4,453,2024-02-13,3,19662,Available
19663,6,492,2024-01-10,4,19663,Expired
19664,5,403,2024-03-02,2,19664,Expired
19665,8,314,2023-04-02,4,19665,Expired
